Subject,Trial,Gain,Loss,GainOnLeft,Fontsize,Choice,RT,AcceptKey,EV
6,11,8,3,0,1,1,0.93723709997721,1,2.5
6,12,4,3,1,1,1,1.64027299999725,1,0.5
6,13,7,8,1,1,0,1.78244020009879,1,-0.5
6,14,5,9,1,1,0,1.55017840000801,1,-2
6,15,6,7,1,0,0,1.58096079993993,1,-0.5
6,16,5,4,0,0,1,1.47547569999006,1,0.5
6,17,9,5,1,1,1,1.06912919995375,1,2
6,18,4,8,0,0,0,1.04982790001668,1,-2
6,19,6,6,0,0,0,1.44091250002384,1,0
6,20,5,7,0,1,0,0.931551799993031,1,-1
6,21,5,6,0,0,0,1.25776349997614,1,-0.5
6,22,8,8,0,0,0,1.22453090001363,1,0
6,23,6,8,0,0,0,0.907861200044863,1,-1
6,24,9,6,0,1,1,0.770115399966016,1,1.5
6,25,9,3,0,1,1,0.647361900075339,1,3
6,26,7,6,0,0,0,1.70996939996257,1,0.5
6,27,7,7,0,1,0,1.37923960003536,1,0
6,28,9,3,0,0,1,1.52727660001256,1,3
6,29,3,7,0,0,0,1.23457730002701,1,-2
6,30,8,9,0,1,0,1.64861379994545,1,-0.5
6,31,8,6,1,1,1,1.37019220006187,1,1
6,32,4,9,0,0,0,1.01872870000079,1,-2.5
6,33,7,4,1,1,1,1.56654279993381,1,1.5
6,34,4,7,0,1,0,1.4526681000134,1,-1.5
6,35,6,9,0,1,0,1.26143710000906,1,-1.5
6,36,4,7,0,0,0,1.43292859999929,1,-1.5
6,37,6,3,1,0,1,1.3888266000431,1,1.5
6,38,3,3,0,0,1,1.04809039994143,1,0
6,39,9,7,1,0,1,1.56342080002651,1,1
6,40,5,5,0,1,1,1.83628150005825,1,0
6,41,8,8,0,1,0,1.0470494000474,1,0
6,42,3,5,1,1,0,1.77452219999395,1,-1
6,43,5,8,1,1,0,1.7670911999885,1,-1.5
6,44,3,8,0,1,0,1.73037130001467,1,-2.5
6,45,8,7,0,1,0,1.27034779998939,1,0.5
6,46,9,4,1,1,1,1.40334630000871,1,2.5
6,47,7,9,1,0,0,0.890324900043197,1,-1
6,48,5,4,0,1,1,1.33835069998167,1,0.5
6,49,5,3,1,1,1,1.0510589000769,1,1
6,50,8,4,1,1,1,0.73917590000201,1,2
6,51,9,6,0,0,1,1.23032600001898,1,1.5
6,52,3,9,0,0,0,0.862380300066434,1,-3
6,53,4,4,1,1,1,1.02148250001483,1,0
6,54,3,3,0,1,1,0.964814899954945,1,0
6,55,6,4,1,1,1,0.715436900034547,1,1
6,56,7,3,0,1,1,1.1171698999824,1,2
6,57,6,4,1,0,1,1.30609500000719,1,1
6,58,6,5,0,0,1,1.7476201999234,1,0.5
6,59,8,9,0,0,0,1.00260790006723,1,-0.5
6,60,3,5,1,0,0,0.986911799991503,1,-1
6,61,7,6,0,1,0,1.35438559995964,1,0.5
6,62,5,7,0,0,0,0.953065900015645,1,-1
6,63,3,4,0,0,0,1.29432530002668,1,-0.5
6,64,4,5,1,0,0,1.23227070004214,1,-0.5
6,65,7,5,1,0,1,1.26062249997631,1,1
6,66,4,9,0,1,0,1.26813050010242,1,-2.5
6,67,7,7,0,0,0,1.12441779999062,1,0
6,68,9,8,1,1,0,1.19062319991644,1,0.5
6,69,6,9,0,0,0,1.2415064999368,1,-1.5
6,70,8,3,0,0,1,1.32764209993184,1,2.5
6,71,3,6,1,0,0,1.6976003999589,1,-1.5
6,72,6,8,0,1,0,1.90898980002385,1,-1
6,73,4,6,0,0,0,1.01054729998577,1,-1
6,74,9,9,1,1,0,0.935691499966197,1,0
6,75,5,6,0,1,0,1.22210509993602,1,-0.5
6,76,3,7,0,1,0,1.06100609991699,1,-2
6,77,8,5,1,1,1,0.950414699967951,1,1.5
6,78,6,6,0,1,0,1.28075390006416,1,0
6,79,6,7,1,1,0,1.59297700005118,1,-0.5
6,80,3,6,1,1,0,1.33358590002172,1,-1.5
6,81,6,5,0,1,1,1.92183460004162,1,0.5
6,82,6,3,1,1,1,1.401407700032,1,1.5
6,83,4,6,0,1,0,1.4657823999878,1,-1
6,84,4,4,1,0,1,1.40417310001794,1,0
6,85,7,5,1,1,1,0.943181700073183,1,1
6,86,5,8,1,0,0,1.04187559999991,1,-1.5
6,87,9,9,1,0,0,0.968138099997304,1,0
6,88,8,4,1,0,1,0.973455099971034,1,2
6,89,7,3,0,0,1,0.966789099969901,1,2
6,90,3,4,0,1,0,1.11673160002101,1,-0.5
6,91,9,7,1,1,1,0.87853709992487,1,1
6,92,8,7,0,0,0,1.03026050003245,1,0.5
6,93,3,9,0,1,0,0.884132699924521,1,-3
6,94,4,3,1,0,1,1.14359920006245,1,0.5
6,95,7,9,1,1,0,1.4212859000545,1,-1
6,96,8,6,1,0,1,1.18142220005393,1,1
6,97,9,5,1,0,1,1.14227999991272,1,2
6,98,8,5,1,0,1,1.19430929992814,1,1.5
7,1,5,4,1,0,1,0.870350999990478,2,0.5
7,2,6,6,1,0,1,1.21547810011543,2,0
7,3,6,7,1,1,0,1.03967480000574,2,-0.5
7,4,3,6,1,1,0,1.8922832000535,2,-1.5
7,5,4,8,0,0,0,1.3472516000038,2,-2
7,6,9,3,0,1,1,1.05594590003602,2,3
7,7,4,5,0,0,0,1.05943040002603,2,-0.5
7,8,3,3,1,1,1,1.12779950001277,2,0
7,9,4,3,0,0,1,1.11237180000171,2,0.5
7,10,8,9,1,0,0,1.07004120002966,2,-0.5
7,11,9,5,1,0,1,0.961999299935997,2,2
7,12,4,9,1,1,0,1.08377559995279,2,-2.5
7,13,5,6,1,1,0,1.07649610005319,2,-0.5
7,14,9,7,1,1,1,0.751268399995752,2,1
7,15,4,4,1,1,1,0.972584799979813,2,0
7,16,4,8,0,1,0,1.02938000007998,2,-2
7,17,6,7,1,0,0,0.970590300043114,2,-0.5
7,18,8,8,1,0,1,0.765143199940212,2,0
7,19,5,7,1,0,0,1.13542629999574,2,-1
7,20,5,5,0,0,1,0.709093900048174,2,0
7,21,8,3,1,1,1,1.26868069998454,2,2.5
7,22,3,7,0,1,0,1.06200889998581,2,-2
7,23,7,9,1,0,0,1.04710809991229,2,-1
7,24,4,7,0,0,0,1.10505490005016,2,-1.5
7,25,5,9,1,1,0,1.11976490006782,2,-2
7,26,7,5,1,0,1,0.935922899981961,2,1
7,27,7,4,0,0,1,1.40892179997172,2,1.5
7,28,7,7,0,0,1,0.826019699918106,2,0
7,29,3,5,0,1,0,1.33756520005409,2,-1
7,30,9,5,1,1,1,0.950551000074483,2,2
7,31,6,4,0,0,0,0.79242820001673,2,1
7,32,9,6,0,0,1,1.00747439998668,2,1.5
7,33,7,6,1,1,1,0.847971600014716,2,0.5
7,34,7,9,1,1,0,2.41373300005216,2,-1
7,35,4,5,0,1,0,1.13804610003717,2,-0.5
7,36,3,8,1,1,0,1.37049550004303,2,-2.5
7,37,6,5,0,1,0,1.5453885999741,2,0.5
7,38,4,4,1,0,0,1.25447859999258,2,0
7,39,8,4,1,1,1,1.01566609996371,2,2
7,40,6,6,1,1,0,0.809467499959283,2,0
7,41,9,7,1,0,0,1.28300589998253,2,1
7,42,4,3,0,1,0,1.14147809997667,2,0.5
7,43,6,3,1,1,1,0.889200099976733,2,1.5
7,44,8,5,1,0,1,1.27737759996671,2,1.5
7,45,7,5,1,1,0,1.68048730003648,2,1
7,46,3,8,1,0,0,1.51691390003543,2,-2.5
7,47,8,6,0,1,0,1.14361739996821,2,1
7,48,8,7,0,0,0,1.07608810008969,2,0.5
7,49,6,9,1,1,0,1.19173910003155,2,-1.5
7,50,9,9,0,0,0,0.784454299951904,2,0
7,51,3,6,1,0,0,1.1100477,2,-1.5
7,52,3,5,0,0,0,0.936004100018181,2,-1
7,53,5,8,1,1,0,1.10539839998819,2,-1.5
7,54,7,8,1,1,0,1.15247850003652,2,-0.5
7,55,4,6,1,1,0,1.09505630005151,2,-1
7,56,9,6,0,1,1,1.09992479998618,2,1.5
7,57,8,6,0,0,0,1.15085000009276,2,1
7,58,3,9,1,0,0,1.21791800006758,2,-3
7,59,8,5,1,1,1,1.37365770002361,2,1.5
7,60,3,3,1,0,0,1.07167250011116,2,0
7,61,5,9,1,0,0,1.15675179997925,2,-2
7,62,6,5,0,0,0,1.11596900003497,2,0.5
7,63,8,3,1,0,1,1.11564440000802,2,2.5
7,64,7,3,0,1,1,1.31147219997365,2,2
7,65,5,7,1,1,0,0.957105400040746,2,-1
7,66,6,8,0,1,0,1.31704029999673,2,-1
7,67,9,9,0,1,0,0.866510899970308,2,0
7,68,5,5,0,1,0,0.719952799961902,2,0
7,69,9,8,0,1,0,0.966936000040732,2,0.5
7,70,7,6,1,0,0,0.702705799951218,2,0.5
7,71,7,8,1,0,0,0.838582700002007,2,-0.5
7,72,8,8,1,1,0,0.630735200014897,2,0
7,73,3,4,1,1,0,0.885950499912724,2,-0.5
7,74,7,3,0,0,1,0.888513799989596,2,2
7,75,3,7,0,0,0,1.08224450005218,2,-2
7,76,8,4,1,0,1,0.904436700046062,2,2
7,77,6,8,0,0,0,0.890325099928305,2,-1
7,78,4,9,1,0,0,1.37748290004674,2,-2.5
7,79,9,3,0,0,1,1.06351449992508,2,3
7,80,4,6,1,0,0,1.06305479991715,2,-1
7,81,3,4,1,0,0,0.881619499996305,2,-0.5
7,82,8,9,1,1,0,0.826791399973445,2,-0.5
7,83,5,3,0,1,0,1.33854069991503,2,1
7,84,9,8,0,0,0,1.0772786999587,2,0.5
7,85,6,3,1,0,1,0.884696500026621,2,1.5
7,86,5,8,1,0,0,1.1743738000514,2,-1.5
7,87,3,9,1,1,0,1.5059489000123,2,-3
7,88,6,4,0,1,0,1.4959402999375,2,1
7,89,9,4,0,1,1,0.757344700046815,2,2.5
7,90,4,7,0,1,0,0.996601699967869,2,-1.5
7,91,7,4,0,1,1,1.67557750002015,2,1.5
7,92,5,6,1,0,0,1.00198180007283,2,-0.5
7,93,5,4,1,1,0,0.886811200063676,2,0.5
7,94,6,9,1,0,0,1.13358629995491,2,-1.5
7,95,8,7,0,1,0,0.941324000013992,2,0.5
7,96,9,4,0,0,1,1.18294760002755,2,2.5
7,97,7,7,0,1,0,0.816942200064659,2,0
7,98,5,3,0,0,0,0.934937399928458,2,1
8,1,6,8,0,0,0,2.11143020004965,1,-1
8,2,8,5,0,0,0,1.35978239995893,1,1.5
8,3,4,9,1,1,0,1.11399729992263,1,-2.5
8,4,4,6,0,0,0,1.20163130003493,1,-1
8,5,7,6,1,1,0,1.09720770001877,1,0.5
8,6,4,3,1,0,0,2.59555299999192,1,0.5
8,7,7,3,0,0,1,1.28072200005408,1,2
8,8,6,5,1,0,0,0.883922099950723,1,0.5
8,9,7,6,1,0,0,2.81712139991578,1,0.5
8,10,8,4,1,1,1,1.86041349999141,1,2
8,11,8,8,1,0,0,0.99600099993404,1,0
8,12,8,5,0,1,0,2.70335440000053,1,1.5
8,13,7,9,1,1,0,1.15915740001947,1,-1
8,14,6,7,0,1,0,1.10807940002996,1,-0.5
8,15,4,6,0,1,0,2.01070120010991,1,-1
8,16,4,7,0,0,0,1.36282370006666,1,-1.5
8,17,6,9,0,0,0,0.943635000032373,1,-1.5
8,18,9,6,0,1,0,5.61909699998796,1,1.5
8,19,7,8,1,1,0,1.82697299995925,1,-0.5
8,20,9,5,0,0,1,2.24610380001832,1,2
8,21,3,5,0,1,0,8.40569869999308,1,-1
8,22,9,8,0,0,0,1.75120719999541,1,0.5
8,23,9,4,1,1,1,1.32455769996159,1,2.5
8,24,8,6,0,0,0,1.32876439997926,1,1
8,25,3,9,0,0,0,1.39919099991675,1,-3
8,26,8,3,1,1,1,2.2349874000065,1,2.5
8,27,8,6,0,1,0,2.51662050001323,1,1
8,28,5,5,0,1,0,1.87065900000744,1,0
8,29,5,3,0,0,0,2.82827220007312,1,1
8,30,3,7,1,0,0,0.942998500075191,1,-2
8,31,5,4,0,1,0,2.13817659998313,1,0.5
8,32,9,6,0,0,0,3.14933689997997,1,1.5
8,33,4,5,1,0,0,0.931571400025859,1,-0.5
8,34,6,5,1,1,0,4.80137420003302,1,0.5
8,35,9,7,0,0,0,1.50208909995854,1,1
8,36,9,8,0,1,0,1.1055816001026,1,0.5
8,37,4,8,0,1,0,0.983797200024128,1,-2
8,38,5,7,1,1,0,2.43970990006346,1,-1
8,39,4,9,1,0,0,0.837207100004889,1,-2.5
8,40,5,3,0,1,0,4.4581293000374,1,1
8,41,3,4,1,1,0,1.12159879994579,1,-0.5
8,42,6,7,0,0,0,0.617228999966756,1,-0.5
8,43,7,3,0,1,1,1.26094499998726,1,2
8,44,8,9,0,1,0,0.991723599960096,1,-0.5
8,45,6,3,1,1,1,2.96820650005247,1,1.5
8,46,3,6,1,1,0,0.957093999953941,1,-1.5
8,47,6,4,0,1,0,1.43936590000521,1,1
8,48,6,6,0,1,0,2.05054329999257,1,0
8,49,6,4,0,0,0,1.39587460004259,1,1
8,50,6,3,1,0,1,2.09084300009999,1,1.5
8,51,3,8,1,1,0,0.980125900008716,1,-2.5
8,52,8,8,1,1,0,0.820010400027968,1,0
8,53,8,7,0,0,0,1.0793629999971,1,0.5
8,54,5,9,1,0,0,1.10611059993971,1,-2
8,55,4,4,1,0,0,0.607182799954899,1,0
8,56,9,3,1,1,1,1.25693510007113,1,3
8,57,3,9,0,1,0,0.815064400085248,1,-3
8,58,9,9,0,0,0,0.792435700073838,1,0
8,59,7,7,1,0,0,1.04204139998183,1,0
8,60,5,4,0,0,0,1.46044950000942,1,0.5
8,61,4,3,1,1,0,1.08285289991181,1,0.5
8,62,9,5,0,1,1,1.89522810000926,1,2
8,63,3,5,0,0,0,2.35864959994797,1,-1
8,64,5,6,1,1,0,3.05517249996774,1,-0.5
8,65,9,4,1,0,1,4.94022659992334,1,2.5
8,66,4,5,1,1,0,2.68936690001283,1,-0.5
8,67,3,3,0,0,0,0.73171680001542,1,0
8,68,5,7,1,0,0,1.41091139998753,1,-1
8,69,3,6,1,0,0,1.13704130006954,1,-1.5
8,70,8,4,1,0,1,2.02944620000198,1,2
8,71,3,3,0,1,0,0.687406899989583,1,0
8,72,8,9,0,0,0,1.20688690000679,1,-0.5
8,73,4,8,0,0,0,4.21825429995079,1,-2
8,74,9,3,1,0,1,1.26020190003328,1,3
8,75,7,8,1,0,0,2.66523330006748,1,-0.5
8,76,3,8,1,0,0,1.97898560005706,1,-2.5
8,77,3,7,1,1,0,0.976671900018118,1,-2
8,78,5,8,0,1,0,1.98474880005233,1,-1.5
8,79,7,4,1,0,0,3.02165090001654,1,1.5
8,80,7,9,1,0,0,0.72790439997334,1,-1
8,81,9,7,0,1,0,1.10665370000061,1,1
8,82,4,7,0,1,0,1.44362560007721,1,-1.5
8,83,7,5,1,0,0,2.56614490004722,1,1
8,84,5,9,1,1,0,1.92572159995325,1,-2
8,85,9,9,0,1,0,0.733857200015336,1,0
8,86,6,9,0,1,0,2.18651549995411,1,-1.5
8,87,5,8,0,0,0,2.1612732000649,1,-1.5
8,88,4,4,1,1,0,0.825697500025854,1,0
8,89,7,4,1,1,0,2.39893960009795,1,1.5
8,90,8,3,1,0,1,1.55182379996404,1,2.5
8,91,6,6,0,0,0,0.589843400055543,1,0
8,92,7,7,1,1,0,0.703290199977346,1,0
8,93,3,4,1,0,0,2.39111800002865,1,-0.5
8,94,5,5,0,0,0,1.65281810006127,1,0
8,95,6,8,0,1,0,1.68494959990494,1,-1
8,96,7,5,1,1,0,1.60323200002313,1,1
8,97,8,7,0,1,0,1.44525200000498,1,0.5
8,98,5,6,1,0,0,2.30533480003942,1,-0.5
9,1,6,9,1,1,0,2.5352459999267,2,-1.5
9,2,5,6,1,1,0,1.31579160003457,2,-0.5
9,3,7,3,0,1,1,1.16646650002804,2,2
9,4,5,5,1,0,1,0.699711199966259,2,0
9,5,3,7,1,0,0,0.96175460005179,2,-2
9,6,3,7,1,1,0,2.70591140002944,2,-2
9,7,4,7,0,1,0,15.3898192000343,2,-1.5
9,8,3,3,1,1,1,0.940361899905838,2,0
9,9,5,5,1,1,1,0.89414379990194,2,0
9,10,8,7,1,1,1,1.0054039999377,2,0.5
9,11,3,4,0,1,0,0.821314300061204,2,-0.5
9,12,7,6,0,0,0,0.701787999947555,2,0.5
9,13,9,3,1,0,1,0.86256730009336,2,3
9,14,4,9,1,0,0,0.819895399967209,2,-2.5
9,15,5,7,1,0,0,1.50469650002196,2,-1
9,16,5,8,0,1,0,1.07180259993766,2,-1.5
9,17,4,6,0,0,0,2.13963859993964,2,-1
9,18,9,8,1,0,1,5.8199419999728,2,0.5
9,19,7,4,0,1,1,2.02108660002705,2,1.5
9,20,5,3,1,0,1,0.996789299999364,2,1
9,21,7,8,0,0,0,1.07759609993082,2,-0.5
9,22,5,3,1,1,1,0.815721899969503,2,1
9,23,4,9,1,1,0,1.39249889994971,2,-2.5
9,24,7,7,1,0,1,0.797402700060047,2,0
9,25,6,3,1,0,1,2.64394900004845,2,1.5
9,26,9,8,1,1,1,1.65466879995074,2,0.5
9,27,6,7,0,1,0,2.62811669998337,2,-0.5
9,28,3,9,1,0,0,1.63445400004275,2,-3
9,29,9,6,0,1,1,2.32768850005232,2,1.5
9,30,8,9,1,0,0,1.45128769997973,2,-0.5
9,31,7,9,0,1,0,3.5166629999876,2,-1
9,32,9,6,0,0,1,2.15994020004291,2,1.5
9,33,6,8,0,1,0,2.96154649998061,2,-1
9,34,7,5,0,1,1,1.01771279994864,2,1
9,35,9,7,0,0,1,5.15473509998992,2,1
9,36,6,3,1,1,1,1.05630400008522,2,1.5
9,37,8,8,0,0,1,1.78163420001511,2,0
9,38,9,9,1,0,1,0.911008200026117,2,0
9,39,6,9,1,0,0,1.8651428000303,2,-1.5
9,40,5,9,0,0,0,2.32101239997428,2,-2
9,41,4,8,1,1,1,1.1477661000099,2,-2
9,42,3,4,0,0,0,0.833943299949169,2,-0.5
9,43,7,3,0,0,1,1.77529289992526,2,2
9,44,4,6,0,1,0,1.05419469997287,2,-1
9,45,8,6,0,0,1,0.828794599976391,2,1
9,46,7,8,0,1,0,1.09107890003361,2,-0.5
9,47,9,4,1,1,1,1.12885779992212,2,2.5
9,48,3,8,1,1,0,1.45608150004409,2,-2.5
9,49,3,6,0,1,0,5.88440980005544,2,-1.5
9,50,8,3,0,1,1,1.42221099999733,2,2.5
9,51,4,5,0,1,0,0.820603200001642,2,-0.5
9,52,8,6,0,1,1,12.8420075000031,2,1
9,53,5,4,0,0,1,3.24971290002577,2,0.5
9,54,5,9,0,1,0,2.56511590001173,2,-2
9,55,7,7,1,1,1,0.815972699900158,2,0
9,56,3,5,1,1,0,2.57868289994076,2,-1
9,57,9,5,0,1,1,1.94247889996041,2,2
9,58,5,6,1,0,0,7.30120619991794,2,-0.5
9,59,3,9,1,1,0,1.08489769999869,2,-3
9,60,6,6,0,0,1,0.812678200076334,2,0
9,61,4,8,1,0,0,1.76100139995106,2,-2
9,62,5,8,0,0,0,0.816606299951673,2,-1.5
9,63,3,5,1,0,0,0.997573100030422,2,-1
9,64,7,9,0,0,0,0.951387300039642,2,-1
9,65,9,3,1,1,1,1.02827100001741,2,3
9,66,7,6,0,1,1,1.5385906000156,2,0.5
9,67,9,5,0,0,1,4.50106829998549,2,2
9,68,3,6,0,0,1,5.4921363000758,2,-1.5
9,69,4,4,0,0,1,0.819892599945888,2,0
9,70,6,6,0,1,1,0.698775600059889,2,0
9,71,4,7,0,0,0,0.905343299964443,2,-1.5
9,72,6,4,1,0,1,1.31544409994967,2,1
9,73,9,4,1,0,1,1.39635019993875,2,2.5
9,74,9,7,0,1,1,0.888849699986167,2,1
9,75,4,4,0,1,1,2.5525684999302,2,0
9,76,3,3,1,0,1,0.623190199956298,2,0
9,77,6,7,0,0,0,0.934556999942288,2,-0.5
9,78,8,4,0,0,1,1.61277120001614,2,2
9,79,7,4,0,0,1,11.5179857999319,2,1.5
9,80,4,3,0,0,1,15.7284898000071,2,0.5
9,81,8,8,0,1,1,0.683942400035448,2,0
9,82,4,5,0,0,1,5.61833460000344,2,-0.5
9,83,9,9,1,1,1,2.39961279998533,2,0
9,84,8,5,1,0,1,1.09900090005249,2,1.5
9,85,6,5,1,0,1,0.964792299899273,2,0.5
9,86,3,8,1,0,0,0.826671399991028,2,-2.5
9,87,8,3,0,0,1,1.0278647999512,2,2.5
9,88,6,8,0,0,0,3.36372760008089,2,-1
9,89,4,3,0,1,1,1.37109339993913,2,0.5
9,90,8,7,1,0,1,2.14489070000127,2,0.5
9,91,5,7,1,1,0,1.46473809995223,2,-1
9,92,8,4,0,1,1,3.14417989994399,2,2
9,93,5,4,0,1,1,2.81143969995901,2,0.5
9,94,6,5,1,1,1,0.965700300061144,2,0.5
9,95,7,5,0,0,0,0.747564700082876,2,1
9,96,6,4,1,1,1,2.14820999989752,2,1
9,97,8,5,1,1,1,0.595901900087483,2,1.5
9,98,8,9,1,1,0,2.30871519993525,2,-0.5
10,1,3,7,1,0,0,1.11399459990207,1,-2
10,2,9,3,1,0,1,1.09998599998653,1,3
10,3,9,7,0,1,1,1.10638389992528,1,1
10,4,5,5,0,0,0,1.25019760010764,1,0
10,5,4,8,1,1,0,1.0930591999786,1,-2
10,6,6,6,1,0,0,1.01663660001941,1,0
10,7,9,3,1,1,1,1.1549080000259,1,3
10,8,9,4,1,1,1,0.822689299937338,1,2.5
10,9,8,3,0,0,1,0.905668499995954,1,2.5
10,10,9,5,1,1,0,0.990289299981669,1,2
10,11,3,9,1,0,0,0.928718999959528,1,-3
10,12,5,3,1,0,0,1.18563690001611,1,1
10,13,9,5,1,0,1,0.897184500005096,1,2
10,14,8,8,0,1,0,0.766292099957354,1,0
10,15,8,8,0,0,0,1.04977990000043,1,0
10,16,5,6,0,0,0,0.901018499978818,1,-0.5
10,17,8,6,1,1,1,0.875938199926168,1,1
10,18,8,4,1,1,1,1.0379016000079,1,2
10,19,5,9,0,0,0,0.790339899947867,1,-2
10,20,7,6,0,1,0,1.38658869999927,1,0.5
10,21,8,9,1,1,0,0.892929999972694,1,-0.5
10,22,4,6,1,1,0,0.750280999927782,1,-1
10,23,8,3,0,1,1,0.666154299979098,1,2.5
10,24,3,4,1,1,0,0.967936599976383,1,-0.5
10,25,6,3,1,0,1,0.75466440001037,1,1.5
10,26,4,5,0,1,0,0.810153499944136,1,-0.5
10,27,7,7,0,1,0,0.913241300033405,1,0
10,28,7,3,1,0,1,0.774030000087805,1,2
10,29,9,9,1,1,1,0.909383499994874,1,0
10,30,6,9,0,0,0,0.895135800004937,1,-1.5
10,31,7,9,0,0,0,0.769495899905451,1,-1
10,32,7,8,1,1,0,0.844885300030001,1,-0.5
10,33,8,4,1,0,1,0.901910900021903,1,2
10,34,5,5,0,1,0,0.804353400017135,1,0
10,35,4,6,1,0,0,0.799448400037363,1,-1
10,36,5,6,0,1,0,0.761439800029621,1,-0.5
10,37,7,9,0,1,0,0.749152000062168,1,-1
10,38,8,5,0,1,1,0.753581900033168,1,1.5
10,39,3,6,0,0,0,0.910275300033391,1,-1.5
10,40,9,6,1,0,1,0.996659399941564,1,1.5
10,41,9,7,0,0,1,0.933247199980542,1,1
10,42,6,3,1,1,1,1.03654749994166,1,1.5
10,43,3,6,0,1,0,0.730570199899375,1,-1.5
10,44,6,4,1,1,0,0.959103200002573,1,1
10,45,3,4,1,0,0,1.16066329996102,1,-0.5
10,46,3,8,0,0,0,0.741165600018576,1,-2.5
10,47,3,3,0,1,0,0.908643999951892,1,0
10,48,4,8,1,0,0,1.11888449999969,1,-2
10,49,8,6,1,0,0,1.08876189996954,1,1
10,50,5,4,1,1,0,1.18373920000158,1,0.5
10,51,5,7,0,1,0,0.827766100061126,1,-1
10,52,9,8,0,1,0,1.16859589994419,1,0.5
10,53,8,7,1,0,1,1.23762039991561,1,0.5
10,54,3,9,1,1,0,0.933563599945046,1,-3
10,55,8,9,1,0,0,1.03310719993897,1,-0.5
10,56,7,5,1,1,1,0.972853999934159,1,1
10,57,3,7,1,1,0,1.07753459992819,1,-2
10,58,6,5,0,0,1,0.884630899992771,1,0.5
10,59,4,3,0,1,0,1.07051230000798,1,0.5
10,60,7,4,1,0,1,1.61448579991702,1,1.5
10,61,7,5,1,0,1,1.10061900003348,1,1
10,62,9,8,0,0,0,0.992636200040579,1,0.5
10,63,4,4,1,1,0,1.23070480010938,1,0
10,64,8,5,0,0,1,0.955949599971063,1,1.5
10,65,9,4,1,0,1,0.907093000016175,1,2.5
10,66,3,5,1,1,0,0.65459029993508,1,-1
10,67,3,5,1,0,0,0.81283200008329,1,-1
10,68,3,3,0,0,0,0.82571070000995,1,0
10,69,5,3,1,1,0,1.03823830001056,1,1
10,70,9,6,1,1,1,0.706473500002176,1,1.5
10,71,3,8,0,1,0,0.777133999974467,1,-2.5
10,72,7,6,0,0,0,1.5425570999505,1,0.5
10,73,7,4,1,1,1,0.80204209999647,1,1.5
10,74,5,7,0,0,0,0.751377299893647,1,-1
10,75,6,7,0,0,0,1.12148289999459,1,-0.5
10,76,4,7,0,1,0,0.777189300046302,1,-1.5
10,77,5,4,1,0,0,1.11793569999281,1,0.5
10,78,6,8,1,1,0,0.81794069998432,1,-1
10,79,6,4,1,0,1,1.13082079996821,1,1
10,80,9,9,1,0,0,0.745609399979003,1,0
10,81,4,7,0,0,0,1.09944559994619,1,-1.5
10,82,5,8,1,0,0,0.781544500030577,1,-1.5
10,83,6,5,0,1,0,0.950864000013098,1,0.5
10,84,5,8,1,1,0,0.956598800024949,1,-1.5
10,85,4,9,1,0,0,0.695431599975564,1,-2.5
10,86,5,9,0,1,0,0.791971300030127,1,-2
10,87,8,7,1,1,0,1.24348969990388,1,0.5
10,88,6,7,0,1,0,0.972747700056061,1,-0.5
10,89,6,9,0,1,0,0.743124200031161,1,-1.5
10,90,6,6,1,1,1,1.31249269994441,1,0
10,91,4,9,1,1,0,0.760476999916136,1,-2.5
10,92,7,3,1,1,1,0.819858399918303,1,2
10,93,7,8,1,0,0,1.41452099999879,1,-0.5
10,94,6,8,1,0,0,0.72716779995244,1,-1
10,95,4,5,0,0,0,0.717828699969687,1,-0.5
10,96,4,3,0,0,0,0.669349999981932,1,0.5
10,97,7,7,0,0,0,0.808727899915539,1,0
10,98,4,4,1,0,1,1.26030690001789,1,0
11,1,7,6,1,1,0,1.98101039999165,2,0.5
11,2,6,6,0,1,0,3.20413950004149,2,0
11,3,8,6,1,1,0,2.55017589998897,2,1
11,4,9,6,0,0,0,1.4618142999243,2,1.5
11,5,7,7,1,1,0,2.00818959996104,2,0
11,6,5,5,1,1,1,2.45136419998016,2,0
11,7,7,3,0,0,1,1.90996580000501,2,2
11,8,9,4,1,0,1,1.76223640004173,2,2.5
11,9,4,7,0,1,0,2.11196080001537,2,-1.5
11,10,5,4,1,0,1,2.35929159994703,2,0.5
11,11,9,5,0,0,1,1.50160689989571,2,2
11,12,5,4,1,1,1,1.83315960003529,2,0.5
11,13,4,7,0,0,0,1.39740640006494,2,-1.5
11,14,8,8,0,1,0,1.47176989994477,2,0
11,15,8,6,1,0,0,1.09714550001081,2,1
11,16,9,9,1,0,0,1.34777720004786,2,0
11,17,4,5,1,1,0,2.79200379992835,2,-0.5
11,18,8,7,0,0,0,1.14678529999219,2,0.5
11,19,7,9,1,0,0,0.758376999991015,2,-1
11,20,9,8,0,0,0,0.631802000105381,2,0.5
11,21,9,5,0,1,1,1.42308440001216,2,2
11,22,8,8,0,0,0,0.809718200005591,2,0
11,23,9,8,0,1,0,1.17159689997789,2,0.5
11,24,6,4,1,1,1,1.33797660004348,2,1
11,25,7,5,1,0,1,1.28683080000337,2,1
11,26,9,3,0,1,1,1.92731609998737,2,3
11,27,3,7,1,1,0,2.1739588000346,2,-2
11,28,6,4,1,0,1,1.25036579999141,2,1
11,29,7,3,0,1,1,1.80751220008824,2,2
